"probe_id","Refseq_id","Symbol"
"ILMN_1707448","NM_016507.1","CRKRS"
"ILMN_1664798","NM_012203.1","GRHPR"
"ILMN_1694007","NM_000025.1","ADRB3"
"ILMN_1712312","NM_004663.3","RAB11A"
"ILMN_1675836","XM_926887.1","LOC643582"
"ILMN_1857947","XM_001133457.1","LOC727934"
"ILMN_1756071","NM_005928.1","MFGE8"
"ILMN_1656201","XM_928401.2","LOC645359"
"ILMN_1689425","NM_153614.2","DNAJB13"
"ILMN_1731107","NM_025140.1","CCDC92"
"ILMN_1680753","XM_929570.1","LOC646627"
"ILMN_1667893","NM_022748.10","TNS3"
"ILMN_1719678","XM_930616.1","LOC642252"
"ILMN_1701112","XR_017949.1","LOC440944"
"ILMN_1787275","NM_012447.2","STAG3"
"ILMN_1760525","NM_001005166.1","OR52E5"
"ILMN_1719254","NM_015163.4","TRIM9"
"ILMN_1763433","NM_015163.4","TRIM9"
"ILMN_1728446","XR_015855.1","LOC152024"
"ILMN_1744773","XM_928697.2","LOC653657"
"ILMN_1763640","NM_020941.1","KIAA1602"
"ILMN_2356955","NM_001080952.1","PLAGL1"
"ILMN_1674645","NM_182911.2","TSGA10"
"ILMN_1793628","NM_016186.2","SERPINA10"
"ILMN_1802286","XM_936235.2","LOC653883"
"ILMN_1752548","NM_207392.1","KRTDAP"
"ILMN_1789557","XM_933532.1","LOC644135"
"ILMN_1693394","NM_005881.1","BCKDK"
"ILMN_1709153","NM_016644.1","PRR16"
"ILMN_1789558","NM_016010.1","FAM164A"
"ILMN_2057981","NM_016010.1","FAM164A"
"ILMN_1806849","NM_153381.1","PMCHL2"
"ILMN_1814464","NM_005854.1","RAMP2"
"ILMN_2353110","NM_198712.2","PTGER3"
"ILMN_1755423","NM_138296.1","PTCRA"
"ILMN_1815556","NM_145202.3","PRAP1"
"ILMN_2171597","NM_001023562.1","LOC441257"
"ILMN_2171596","NM_001023562.1","LOC441257"
"ILMN_2373515","NM_005348.2","HSP90AA1"
"ILMN_2083559","NM_014855.1","KIAA0415"
"ILMN_2411794","NM_080841.2","PTPRA"
"ILMN_2296776","NM_080841.2","PTPRA"
"ILMN_2191790","XM_942378.1","LOC652747"
"ILMN_1666560","NM_175605.3","IFT88"
"ILMN_1675956","NM_000081.2","LYST"
"ILMN_1669031","NM_000081.2","LYST"
"ILMN_1741115","XM_945509.1","ATP1B3"
"ILMN_1738494","NM_001170.1","AQP7"
"ILMN_1662472","XM_001130758.1","LOC729396"
"ILMN_1689234","XR_017332.1","LOC643836"
"ILMN_1688602","NM_000333.2","ATXN7"
"ILMN_1804668","NM_014469.4","RBMXL2"
"ILMN_1707943","NM_175871.2","C19orf39"
"ILMN_1711032","NM_001025295.1","IFITM5"
"ILMN_1682594","XM_944973.2","LOC651842"
"ILMN_1811364","XM_938742.1","SGPP2"
"ILMN_1729542","XM_929606.1","LOC646663"
"ILMN_2335198","NM_147233.2","NCOA1"
"ILMN_1783024","XM_938267.1","LOC649201"
"ILMN_1814164","XM_930409.1","LOC644946"
"ILMN_1775739","NM_031891.2","CDH20"
"ILMN_1690050","NM_003281.3","TNNI1"
"ILMN_1746442","XM_934412.1","LOC643995"
"ILMN_1785170","NM_177949.1","ARMCX2"
"ILMN_1691881","NM_001008699.1","IL4R"
"ILMN_1743939","NM_152409.2","C5orf24"
"ILMN_1685037","NM_001024944.1","ASL"
"ILMN_1719774","XM_930281.1","LOC647237"
"ILMN_1726011","XM_374379.3","LOC392583"
"ILMN_1686679","NM_021224.4","ZNF462"
"ILMN_1764402","NM_022360.4","FAM12B"
"ILMN_1759501","NM_005118.2","TNFSF15"
"ILMN_2106380","NM_005118.2","TNFSF15"
"ILMN_1769032","NM_080661.2","GLYATL1"
"ILMN_1719577","NM_153714.1","C10orf67"
"ILMN_1779347","NM_032293.3","GARNL3"
"ILMN_1717029","NM_173821.1","FLJ33590"
"ILMN_2370825","NM_000051.3","ATM"
"ILMN_1779214","NM_000051.3","ATM"
"ILMN_1713630","NM_000051.3","ATM"
"ILMN_2200562","NR_002453.4","LOC595101"
"ILMN_1779914","XM_942486.1","LOC652813"
"ILMN_1689734","NM_173842.1","IL1RN"
"ILMN_1713178","XM_001132771.1","FAM116A"
"ILMN_1759598","NM_005221.5","DLX5"
"ILMN_1772492","NM_033412.1","MCART1"
"ILMN_1814820","XM_932687.1","LOC643109"
"ILMN_1755199","XM_928184.1","LOC645151"
"ILMN_1658231","NM_052876.2","NACC1"
"ILMN_1772821","XM_371461.4","KIAA1671"
"ILMN_2397024","NM_001007230.1","SPOP"
"ILMN_1747867","XM_926044.1","LOC653104"
"ILMN_1675591","XM_928574.1","LOC645552"
"ILMN_1812902","NM_052954.2","CYYR1"
"ILMN_2184262","NM_006187.2","OAS3"
"ILMN_1745397","NM_006187.2","OAS3"
"ILMN_1676197","NM_032832.4","LRP11"
"ILMN_1705919","XM_928133.1","LOC645098"
"ILMN_2079508","NR_002722.1","ZNF204"
"ILMN_1699340","NM_021998.4","ZNF711"
"ILMN_1800253","NM_021998.4","ZNF711"
"ILMN_1748812","NM_152913.1","TMEM130"
"ILMN_1791438","NM_203397.1","MBLAC1"
"ILMN_1785380","NM_004171.3","SLC1A2"
"ILMN_1660017","NM_001017529.1","PRR5"
"ILMN_1692664","NM_001017529.1","PRR5"
"ILMN_1652082","NM_001421.2","ELF4"
"ILMN_1781745","NM_001012993.1","C9orf152"
"ILMN_1814971","NM_014972.1","TCF25"
"ILMN_2339655","NM_139032.1","MAPK7"
"ILMN_1709623","NM_139032.1","MAPK7"
"ILMN_1662432","NM_025136.1","OPA3"
"ILMN_1652819","NM_025136.1","OPA3"
"ILMN_2284591","NM_025136.1","OPA3"
"ILMN_1812688","NM_017877.3","C2orf18"
"ILMN_2259633","NM_182931.2","MLL5"
"ILMN_2344988","NM_182931.2","MLL5"
"ILMN_1806655","NM_013423.2","ARHGAP6"
"ILMN_1673358","NM_013423.2","ARHGAP6"
"ILMN_1791282","XM_926519.1","LOC643147"
"ILMN_2362293","NM_030793.3","FBXO38"
"ILMN_1754811","NM_030793.3","FBXO38"
"ILMN_1803464","NM_006608.1","PHTF1"
"ILMN_1770035","NM_020967.2","NCOA5"
"ILMN_1774828","NM_017599.2","VEZT"
"ILMN_1706337","NM_207506.1","SAMD12"
"ILMN_1685016","XM_930411.1","LOC645099"
"ILMN_1693131","XM_930411.1","LOC645099"
"ILMN_1686097","NM_001067.2","TOP2A"
"ILMN_1666167","NR_003081.1","GSTTP1"
"ILMN_1878866","NM_001099221.1","TIFAB"
"ILMN_1730159","NM_001099221.1","TIFAB"
"ILMN_1749289","XM_941073.1","LOC651821"
"ILMN_1699071","NM_020152.2","C21orf7"
"ILMN_2234526","XM_935887.1","LOC641835"
"ILMN_1660170","XM_939105.1","LOC650013"
"ILMN_1659893","NM_017418.1","1-Dec"
"ILMN_2108366","NM_018301.2","RBM41"
"ILMN_1695717","NM_018301.2","RBM41"
"ILMN_1867664","NM_018327.2","SPTLC3"
"ILMN_2233454","NM_018327.2","SPTLC3"
"ILMN_1754517","NM_001010845.1","LOC123876"
"ILMN_1691340","NM_014412.2","CACYBP"
"ILMN_1726574","NM_014412.2","CACYBP"
"ILMN_2190676","NM_001039029.1","LRTM2"
"ILMN_1789187","XM_001127290.1","LOC730809"
"ILMN_1777182","NM_001135.1","AGC1"
"ILMN_1651415","NM_198440.2","DERL3"
"ILMN_1731111","NM_198440.2","DERL3"
"ILMN_1671933","NM_015127.3","CLCC1"
"ILMN_2328952","NM_015127.3","CLCC1"
"ILMN_2131336","NM_015257.1","TMEM194"
"ILMN_1776939","NM_152866.2","MS4A1"
"ILMN_1697830","NM_152866.2","MS4A1"
"ILMN_1663383","NM_015465.1","GEMIN5"
"ILMN_1693001","XM_926083.1","LOC642607"
"ILMN_2221076","NM_018553.1","C17orf85"
"ILMN_1815062","XM_928777.1","LOC645777"
"ILMN_2380754","NM_199246.1","CCNG1"
"ILMN_1694491","NM_199246.1","CCNG1"
"ILMN_1768399","NM_001025595.1","ARFIP1"
"ILMN_1696977","XM_944333.1","LOC648604"
"ILMN_2174702","NM_005339.3","HIP2"
"ILMN_1782954","NM_005339.3","HIP2"
"ILMN_1713829","NM_004878.3","PTGES"
"ILMN_1780334","NM_000891.2","KCNJ2"
"ILMN_1758599","NM_173509.2","FAM163A"
"ILMN_1685022","NM_014296.2","CAPN7"
"ILMN_1743111","XM_371825.3","LOC389396"
"ILMN_1669619","XM_930557.1","LOC646470"
"ILMN_1770911","NM_024958.1","NRSN2"
"ILMN_1674706","NM_006636.3","MTHFD2"
"ILMN_1729976","NM_032436.1","ZNF828"
"ILMN_2059238","XM_942605.1","LOC654264"
"ILMN_1810942","NM_000777.2","CYP3A5"
"ILMN_2373099","NM_015269.1","ZCCHC11"
"ILMN_1708485","NM_018688.4","BIN3"
"ILMN_2196335","NM_018164.1","C12orf11"
"ILMN_2196337","NM_018164.1","C12orf11"
"ILMN_1685728","XM_931854.1","DDX12"
"ILMN_1809323","NM_032342.1","C9orf125"
"ILMN_1806023","NM_002228.3","JUN"
"ILMN_1695579","NM_007174.1","CIT"
"ILMN_2043816","NM_030978.1","ARPC5L"
"ILMN_1747577","NM_001003945.1","ALAD"
"ILMN_1679898","NM_001003945.1","ALAD"
"ILMN_1683658","NM_000801.2","FKBP1A"
"ILMN_1791314","NM_198432.1","RGS12"
"ILMN_2302983","NM_001007470.1","TRPM3"
"ILMN_1722850","NM_182645.2","VGLL2"
"ILMN_1671583","NM_013446.2","MKRN1"
"ILMN_1775330","NM_207380.1","C15orf52"
"ILMN_1658210","NM_152556.2","C7orf60"
"ILMN_1655940","XM_941391.1","LOC652068"
"ILMN_1749429","NM_152694.1","ZCCHC5"
"ILMN_1671500","NM_152694.1","ZCCHC5"
"ILMN_1684143","NM_014293.2","NPTXR"
"ILMN_1802615","NM_001259.5","CDK6"
"ILMN_1805701","XM_942917.1","LOC647650"
"ILMN_1655377","NM_020191.2","MRPS22"
"ILMN_1803473","XM_930558.1","LOC400793"
"ILMN_1784860","NM_002915.3","RFC3"
"ILMN_1658143","NM_002915.3","RFC3"
"ILMN_2099594","NM_003133.2","SRP9"
"ILMN_1739770","NM_004270.3","CRSP9"
"ILMN_2229170","NM_004270.3","CRSP9"
"ILMN_1753005","NM_005045.2","RELN"
"ILMN_1689972","NM_004704.3","RRP9"
"ILMN_1729639","NM_001001346.2","CLDN20"
"ILMN_1778788","NM_016201.2","AMOTL2"
"ILMN_1686659","NM_001004713.1","OR1I1"
"ILMN_1673883","NM_173638.2","NBPF15"
"ILMN_2147133","NM_173638.2","NBPF15"
"ILMN_1675427","NM_173638.2","NBPF15"
"ILMN_1702764","NM_017824.4","5-Mar"
"ILMN_2047430","NM_017824.4","5-Mar"
"ILMN_2380418","NM_001003800.1","BICD2"
"ILMN_1771268","NM_001003800.1","BICD2"
"ILMN_2257432","NM_002875.2","RAD51"
"ILMN_1701806","XM_926478.1","LOC643107"
"ILMN_2103761","NM_007005.3","TLE4"
"ILMN_1696704","NM_007005.3","TLE4"
"ILMN_1703041","NM_000203.3","IDUA"
"ILMN_1724109","XR_017617.1","LOC645291"
"ILMN_1677790","XM_932239.2","LOC644554"
"ILMN_1790929","XM_928345.1","LOC645302"
"ILMN_1815851","XM_941580.1","LOC652203"
"ILMN_2311518","NM_001042369.1","TROVE2"
"ILMN_2241775","NM_001042369.1","TROVE2"
"ILMN_2403730","NM_213619.1","ATP6V1H"
"ILMN_2205022","NM_152585.1","RBMY1F"
"ILMN_1683598","NM_004458.1","ACSL4"
"ILMN_1686362","NM_001886.1","CRYBA4"
"ILMN_1689114","NM_006926.2","SFTPA2B"
"ILMN_1693372","XM_927477.1","LOC644305"
"ILMN_1673191","NM_176823.3","S100A7A"
"ILMN_2404548","NM_001077415.1","CRELD1"
"ILMN_1673372","XM_927909.1","LOC644813"
"ILMN_1657891","NM_003747.2","TNKS"
"ILMN_1664330","NM_001712.3","CEACAM1"
"ILMN_1665838","NM_213651.1","SLC25A24"
"ILMN_1719415","XM_941477.1","LOC652140"
"ILMN_2067052","NM_001077711.1","KRTAP27-1"
"ILMN_1675546","NM_001077711.1","KRTAP27-1"
"ILMN_2202894","NM_004101.2","F2RL2"
"ILMN_1728923","NM_004101.2","F2RL2"
"ILMN_1691705","NM_001098626.1","ZNF98"
"ILMN_1784487","XM_928880.1","LOC645908"
"ILMN_1728048","NM_001031744.1","LOC158160"
"ILMN_1656604","XM_927568.1","LOC644420"
"ILMN_1678879","XM_928038.1","LOC644958"
"ILMN_2410909","NM_001014431.1","AKT1"
"ILMN_1679134","NM_017615.1","NSMCE4A"
"ILMN_1755200","XM_927427.1","LOC644246"
"ILMN_1798104","NM_000833.2","GRIN2A"
"ILMN_1792191","NM_001012452.1","FLJ32679"
"ILMN_1766316","NM_001012452.1","FLJ32679"
"ILMN_1736479","NM_001012452.1","FLJ32679"
"ILMN_1800425","NM_003047.2","SLC9A1"
"ILMN_1810922","NM_006031.4","PCNT"
"ILMN_1790556","NM_032556.4","IL1F10"
"ILMN_1690870","XM_379180.3","LOC401056"
"ILMN_2338268","NM_148916.2","ABHD11"
"ILMN_1673356","NM_178468.2","FAM83C"
"ILMN_1685974","NM_032315.2","SLC25A33"
"ILMN_2357701","NM_014491.1","FOXP2"
"ILMN_1708512","XM_928876.1","LOC645904"
"ILMN_1805812","NM_000113.2","TOR1A"
"ILMN_1728660","NM_004279.2","PMPCB"
"ILMN_2083818","NM_175876.3","EXOC8"
"ILMN_1805693","NM_016573.1","GMIP"
"ILMN_2342033","NM_144504.1","F11R"
"ILMN_1690442","NM_032933.4","C18orf45"
"ILMN_2228463","NM_000790.2","DDC"
"ILMN_1710222","XM_944015.2","LOC388002"
"ILMN_1698020","NM_024767.2","DLC1"
"ILMN_2150402","NM_001008495.2","TMEM64"
"ILMN_1718613","XM_934605.1","LOC647257"
"ILMN_1715753","XM_926671.2","KRTAP9-5"
"ILMN_1811221","NM_145913.2","SLC5A8"
"ILMN_1693749","NM_130851.1","BMP4"
"ILMN_1740900","NM_130851.1","BMP4"
"ILMN_1723177","NM_016237.3","ANAPC5"
"ILMN_2240128","NM_001034853.1","RPGR"
"ILMN_1755354","NM_015982.2","YBX2"
"ILMN_1686827","XM_938671.1","TMEM80"
"ILMN_1765773","XM_940851.1","FLJ16686"
"ILMN_1692539","NM_018957.3","SH3BP1"
"ILMN_1714965","NM_003998.2","NFKB1"
"ILMN_1716907","NM_017727.3","FLJ20254"
"ILMN_1795359","NM_005988.2","SPRR2A"
"ILMN_2320349","NM_138972.2","BACE1"
"ILMN_1752884","NM_207365.2","AADACL2"
"ILMN_2167858","NM_152448.1","C15orf43"
"ILMN_1791376","NM_152448.1","C15orf43"
"ILMN_1764873","NM_001419.2","ELAVL1"
"ILMN_1662325","XM_935060.1","RGPD4"
"ILMN_1721167","NM_004535.2","MYT1"
"ILMN_1716279","NM_001813.2","CENPE"
"ILMN_1725862","NM_006537.2","USP3"
"ILMN_1675472","XM_934554.1","LOC644799"
"ILMN_2395204","NM_001013843.1","SLTM"
"ILMN_1651339","NM_015054.1","UHRF1BP1L"
"ILMN_1737705","NM_015054.1","UHRF1BP1L"
"ILMN_2228453","NM_014704.2","KIAA0562"
"ILMN_2351930","NM_033020.2","TRIM33"
"ILMN_1726153","XM_939115.1","MGC4677"
"ILMN_1768551","XM_940702.1","LOC197135"
"ILMN_1686927","XM_944066.1","LOC653980"
"ILMN_1781560","NM_006100.2","ST3GAL6"
"ILMN_1682270","NM_022970.2","FGFR2"
"ILMN_1784447","NM_016341.3","PLCE1"
"ILMN_2305721","NM_007171.3","POMT1"
"ILMN_2238506","NM_007171.3","POMT1"
"ILMN_1673409","XM_001128419.1","MGC16121"
"ILMN_1712707","NM_024527.4","ABHD8"
"ILMN_1678547","NM_153635.2","CPNE9"
"ILMN_1806845","NM_001006940.1","ALG3"
"ILMN_2082593","NM_153443.2","KIR3DL3"
"ILMN_1715374","NM_014215.1","INSRR"
"ILMN_1663793","NM_052964.1","MIST"
"ILMN_1710993","NM_182581.2","C1orf111"
"ILMN_1800796","NM_000997.3","RPL37"
"ILMN_1729051","NM_000179.1","MSH6"
"ILMN_1788655","NM_022148.2","CRLF2"
"ILMN_1795304","NM_022148.2","CRLF2"
"ILMN_1656292","XM_939726.2","LOC388532"
"ILMN_1688011","NM_002911.3","UPF1"
"ILMN_1782688","NM_024838.4","THNSL1"
"ILMN_1773204","NM_020377.2","CYSLTR2"
"ILMN_1757867","NM_175620.1","MTM"
"ILMN_1800374","XM_001128752.1","LOC654106"
"ILMN_1779778","NM_199285.2","PRR19"
"ILMN_1732644","XM_496882.2","LOC441237"
"ILMN_1738609","XM_942176.1","LOC652629"
"ILMN_1813544","NM_000436.3","OXCT1"
"ILMN_2367440","NM_181265.2","WDR17"
"ILMN_1688565","NM_016202.2","ZNF580"
"ILMN_1715065","NM_016202.2","ZNF580"
"ILMN_2207988","NM_005025.2","SERPINI1"
"ILMN_1793651","NM_003348.3","UBE2N"
"ILMN_1668531","XM_498647.3","LOC440386"
"ILMN_1756573","NM_020142.3","NDUFA4L2"
"ILMN_1665207","NM_001012711.2","C10orf85"
"ILMN_2049303","NM_001919.2","DCI"
"ILMN_1699057","NM_000525.3","KCNJ11"
"ILMN_2139052","NM_003439.1","ZKSCAN1"
"ILMN_1789790","XM_932493.1","RIG"
"ILMN_1712914","NM_032108.2","SEMA6B"
"ILMN_1689020","NM_032108.2","SEMA6B"
"ILMN_1774088","XR_019109.1","LOC650517"
"ILMN_1653934","XR_019109.1","LOC650517"
"ILMN_1676194","XR_019109.1","LOC650517"
"ILMN_1691570","NM_014168.2","METTL5"
"ILMN_1771799","NM_021269.2","ZNF708"
"ILMN_1679809","NM_000852.2","GSTP1"
"ILMN_2072598","NM_001013685.1","LOC401357"
"ILMN_1800520","NM_001013685.1","LOC401357"
"ILMN_1766914","NM_002404.1","MFAP4"
"ILMN_1758978","NM_057162.1","KLHL4"
"ILMN_1696935","NM_004902.2","RBM39"
"ILMN_1799327","NM_001004477.1","OR10X1"
"ILMN_1784206","XM_928675.1","LOC653308"
"ILMN_1745702","XM_929621.1","LOC646675"
"ILMN_1773367","XR_001414.1","LOC400713"
"ILMN_1731924","XM_936833.2","LOC644196"
"ILMN_1789804","NM_001007543.1","C11orf37"
"ILMN_2258004","NM_001004431.1","METRNL"
"ILMN_2342066","NM_001004431.1","METRNL"
"ILMN_1806533","NM_018945.3","PDE7B"
"ILMN_2297196","NM_001080457.1","LRRC4B"
"ILMN_1712854","NM_001098830.1","NCRNA00168"
"ILMN_1707021","XM_931499.1","LOC643293"
"ILMN_1693459","XM_931499.1","LOC643293"
"ILMN_1733757","NM_199337.1","LOC374395"
"ILMN_1729487","NM_006877.2","GMPR"
"ILMN_1714800","NM_017715.1","ZNF3"
"ILMN_1708249","NM_021724.2","NR1D1"
"ILMN_1765651","XM_941843.1","LOC652408"
"ILMN_1782862","XM_927910.1","LOC653528"
"ILMN_1729430","NM_178150.1","FBXO18"
"ILMN_1780911","XM_373340.1","MAGEB6B"
"ILMN_1664648","XM_940119.1","LOC651007"
"ILMN_2336803","NM_000328.2","RPGR"
"ILMN_1727813","NM_015415.2","BRP44"
"ILMN_1672354","XM_942672.1","LOC651576"
"ILMN_1660635","NM_016027.1","LACTB2"
"ILMN_2127722","NM_198507.1","FAM174A"
"ILMN_1712577","NM_198507.1","FAM174A"
"ILMN_2168766","NM_182482.1","BAGE2"
"ILMN_1661733","NM_016731.2","FOLR1"
"ILMN_1736820","NM_003521.2","HIST1H2BM"
"ILMN_1656344","XM_930596.1","LOC653039"
"ILMN_2354222","NM_001039592.1","SPAG8"
"ILMN_1775708","NM_006931.1","SLC2A3"
"ILMN_1677186","NM_182621.1","MGC52498"
"ILMN_1775490","XM_942287.1","LOC652684"
"ILMN_1674149","XM_929463.1","LOC644150"
"ILMN_1753207","NM_016263.2","FZR1"
"ILMN_1684293","NM_006401.2","ANP32B"
"ILMN_1712657","NM_004459.5","FALZ"
"ILMN_1798855","NM_005447.3","RASSF9"
"ILMN_1696230","NM_198490.1","RAB43"
"ILMN_1781182","NM_198490.1","RAB43"
"ILMN_2155480","NM_198490.1","RAB43"
"ILMN_1684280","XM_929861.1","LOC653521"
"ILMN_1683956","XM_928482.1","LOC645450"
"ILMN_2404063","NM_201414.1","APP"
"ILMN_2404065","NM_201414.1","APP"
"ILMN_2360784","NM_001042576.1","RRBP1"
"ILMN_2268381","NM_001042576.1","RRBP1"
"ILMN_1803810","NM_001042576.1","RRBP1"
"ILMN_1676925","XM_372345.2","LOC390033"
"ILMN_1662371","XM_937830.1","LOC648748"
"ILMN_1733311","NM_004855.4","PIGB"
"ILMN_1693317","NM_016030.5","TTC15"
"ILMN_1714159","NM_033631.2","LUZP1"
"ILMN_1704754","XM_940129.1","LOC651017"
"ILMN_2075962","NM_020693.2","DSCAML1"
"ILMN_1795662","NM_182831.1","C16orf82"
"ILMN_2234310","NM_001029885.1","GLTPD1"
"ILMN_1725079","NM_005981.3","TSPAN31"
"ILMN_1680714","NM_206937.1","LIG4"
"ILMN_1798177","NM_145165.2","CHURC1"
"ILMN_1773997","NM_138279.1","BNIPL"
"ILMN_1791500","NM_181875.1","GRM7"
"ILMN_1744929","NM_000955.2","PTGER1"
"ILMN_1749893","XM_929645.1","LOC646699"
"ILMN_1727809","NM_080836.2","STK35"
"ILMN_1770767","XM_936769.1","LOC647707"
"ILMN_2256359","NM_001080493.1","HSZFP36"
"ILMN_1662618","NM_003900.3","SQSTM1"
"ILMN_1686832","NM_001489.3","NR6A1"
"ILMN_2352881","NM_001489.3","NR6A1"
"ILMN_2058512","NM_002787.3","PSMA2"
"ILMN_1766204","NM_130769.2","GPHA2"
"ILMN_1684197","NM_015698.3","GPKOW"
"ILMN_2128484","NR_001444.3","LYPLA2P1"
"ILMN_1771962","NM_000168.2","GLI3"
"ILMN_1782741","NM_174892.2","CD300LB"
"ILMN_1714073","XM_940751.1","LOC651578"
"ILMN_1652357","NM_003477.1","PDHX"
"ILMN_2180171","NM_003055.2","SLC18A3"
"ILMN_1680814","NM_001956.2","EDN2"
"ILMN_1757115","XM_932092.1","LOC653244"
"ILMN_1675173","XM_938729.1","LOC649659"
"ILMN_1745154","NM_032521.2","PARD6B"
"ILMN_1701229","NM_006047.4","RBM12"
"ILMN_1797698","NM_006047.4","RBM12"
"ILMN_2329834","NM_006047.4","RBM12"
"ILMN_2227162","XM_926770.1","LOC653305"
"ILMN_1686464","NM_180991.4","SLCO4C1"
"ILMN_1719646","NM_001010879.2","ZIK1"
"ILMN_1675819","NM_181709.3","FAM101A"
"ILMN_2047460","NM_198545.3","C1orf187"
"ILMN_1796642","NM_000433.2","NCF2"
"ILMN_1696826","NM_173589.2","C11orf47"
"ILMN_1742524","XM_291729.7","TAF3"
"ILMN_1807176","XM_291729.7","TAF3"
"ILMN_1672135","NM_198480.2","ZNF615"
"ILMN_2274180","NM_170784.1","MKKS"
"ILMN_1718718","NM_170784.1","MKKS"
"ILMN_1652072","NM_153361.2","MGC42105"
"ILMN_2395214","NM_198900.2","FMNL3"
"ILMN_1657955","NM_198900.2","FMNL3"
"ILMN_2391245","NM_080832.1","PABPC5"
"ILMN_2285390","NM_080832.1","PABPC5"
"ILMN_1706672","NM_016945.2","TAS2R16"
"ILMN_2077905","NM_020440.2","PTGFRN"
"ILMN_1787180","XM_932668.1","LOC653257"
"ILMN_1804955","NM_003793.2","CTSF"
"ILMN_1672149","NM_203298.1","CHCHD1"
"ILMN_1710641","XM_937539.1","LOC648490"
"ILMN_1800894","XM_934907.1","SUZ12P"
"ILMN_1742618","NM_199139.1","XAF1"
"ILMN_2370573","NM_199139.1","XAF1"
"ILMN_1708957","NM_206820.1","MYBPC1"
"ILMN_1693891","NM_025098.2","MOGAT2"
"ILMN_1656373","NM_017637.5","BNC2"
"ILMN_1852022","XM_001130790.1","KIAA1881"
"ILMN_2377056","NM_018190.2","BBS7"
"ILMN_1703111","NM_018190.2","BBS7"
"ILMN_1811068","NM_138643.1","CABYR"
"ILMN_1778321","NM_017585.2","SLC2A6"
"ILMN_1657823","NM_020182.3","PMEPA1"
"ILMN_1722583","NM_006067.3","COX4NB"
"ILMN_2184064","NM_183376.1","ARRDC4"
"ILMN_1660544","NM_183376.1","ARRDC4"
"ILMN_1705483","NM_014919.1","WHSC1"
"ILMN_1739210","NM_001042549.1","NSL1"
"ILMN_2376160","NM_001042549.1","NSL1"
"ILMN_2276820","NM_001042549.1","NSL1"
"ILMN_1830362","NM_001042549.1","NSL1"
"ILMN_1844862","NM_001042549.1","NSL1"
"ILMN_1673485","NM_178343.1","C3orf35"
"ILMN_1736585","NM_006827.5","TMED10"
"ILMN_1687749","NM_012252.2","TFEC"
"ILMN_2381468","NM_012252.2","TFEC"
"ILMN_1796835","NM_015485.4","RWDD3"
"ILMN_2057196","NM_001080140.1","CT47A7"
"ILMN_1760573","NM_001080140.1","CT47A7"
"ILMN_1752532","XM_937778.1","LOC648700"
"ILMN_2198300","NM_022661.2","SPANXC"
"ILMN_1689552","NM_018379.3","FAM63A"
"ILMN_1755721","NM_018379.3","FAM63A"
"ILMN_2176251","NM_052865.2","C20orf72"
"ILMN_1780618","NM_001100389.1","TMEM192"
"ILMN_2171649","NM_033378.1","CGB2"
"ILMN_1677834","XM_931421.1","LOC158257"
"ILMN_1769702","NM_003801.3","GPAA1"
"ILMN_2157709","NR_002937.1","C14orf19"
"ILMN_1799563","NR_002937.1","C14orf19"
"ILMN_1673111","NM_001077446.1","TSEN34"
"ILMN_2368292","NM_001077446.1","TSEN34"
"ILMN_1729033","NM_001024921.2","RPL9"
"ILMN_2408415","NM_001024921.2","RPL9"
"ILMN_1750507","NM_001024921.2","RPL9"
"ILMN_2292748","NM_032329.4","ING5"
"ILMN_2404374","NM_032329.4","ING5"
"ILMN_1702787","NM_022367.2","SEMA4A"
"ILMN_1772147","XM_942053.2","LOC652554"
"ILMN_1769550","NM_144975.3","SLFN5"
"ILMN_1752145","NM_016442.3","ERAP1"
"ILMN_1658016","NM_178457.1","ZNF831"
"ILMN_2093775","NM_178457.1","ZNF831"
"ILMN_1661052","XR_000544.1","LOC90586"
"ILMN_2383591","NM_007203.3","PALM2-AKAP2"
"ILMN_2281225","NM_007203.3","PALM2-AKAP2"
"ILMN_1745423","NM_020368.1","UTP3"
"ILMN_2090987","NM_020368.1","UTP3"
"ILMN_1767015","NM_021946.2","BCORL1"
"ILMN_2118129","NM_080878.2","ITLN2"
"ILMN_1654703","NM_024980.4","GPR157"
"ILMN_1663068","NM_001004307.1","MGC33556"
"ILMN_1746686","NM_203290.1","POLR1C"
"ILMN_1767219","NM_203290.1","POLR1C"
"ILMN_1750524","XM_942216.1","LOC652652"
"ILMN_1689246","XM_940118.1","LOC651004"
"ILMN_1691007","NM_025225.2","PNPLA3"
"ILMN_1703843","NM_203365.2","RAPH1"
"ILMN_1691787","NM_203365.2","RAPH1"
"ILMN_2353936","NM_173204.1","IL1F7"
"ILMN_2288219","NM_001080413.1","NOBOX"
"ILMN_1656327","NM_144669.1","GLT1D1"
"ILMN_1657977","NM_012228.2","MSRB2"
"ILMN_1662188","NM_004626.2","WNT11"
"ILMN_1772261","NM_012201.4","GLG1"
"ILMN_1711642","NM_001513.2","GSTZ1"
"ILMN_2076600","NM_004867.3","ITM2A"
"ILMN_2076602","NM_004867.3","ITM2A"
"ILMN_2217270","NM_178034.3","PLA2G4D"
"ILMN_2125675","NR_003277.1","LOC728643"
"ILMN_2319952","NM_000376.2","VDR"
"ILMN_1727144","NM_033341.3","BIRC8"
"ILMN_1767601","XR_017891.1","C21orf94"
"ILMN_1809998","XM_211764.4","LOC285095"
"ILMN_2272857","NM_001018090.1","GCOM1"
